order_id,customer_id,product_id,order_timestamp,quantity,unit_price,currency,payment_method,order_status,country,city,sales_channel,shipping_cost,discount,total_amount,created_at
1513,1260,709,2024-07-16,1,57.1,USD,paypal,created,Uruguay,Buenos Aires,mobile_app,4.28,12.89,44.21,2025-12-18 04:32:18.745153
1514,1156,550,2024-02-28,1,52.69,USD,paypal,cancelled,Uruguay,Buenos Aires,mobile_app,2.88,21.87,30.819999999999997,2025-12-18 04:32:18.745153
1515,1046,617,2024-08-29,1,49.33,USD,debit_card,delivered,Brazil,Sao Paulo,web,17.8,7.27,42.06,2025-12-18 04:32:18.745153
1516,1323,700,2024-05-25,2,71.15,USD,paypal,shipped,Brazil,Buenos Aires,web,3.44,17.83,124.47000000000001,2025-12-18 04:32:18.745153
1517,1843,538,2024-09-29,2,102.15,USD,paypal,cancelled,Chile,Santiago,web,4.67,26.52,177.78,2025-12-18 04:32:18.745153
1518,1684,527,2024-09-05,4,90.54,USD,transfer,delivered,Brazil,Sao Paulo,web,2.4,27.32,334.84000000000003,2025-12-18 04:32:18.745153
1519,1129,758,2024-01-14,4,47.56,USD,debit_card,paid,Chile,Santiago,web,13.31,28.76,161.48000000000002,2025-12-18 04:32:18.745153
1520,1410,583,2024-01-13,2,30.44,USD,paypal,delivered,Chile,Santiago,web,12.48,23.2,37.68000000000001,2025-12-18 04:32:18.745153
1521,1094,654,2024-02-13,4,7.45,USD,debit_card,paid,Argentina,Montevideo,mobile_app,19.76,27.18,2.620000000000001,2025-12-18 04:32:18.745153
1522,1626,616,2024-01-19,1,35.02,USD,paypal,cancelled,Argentina,Sao Paulo,mobile_app,17.96,7.04,27.980000000000004,2025-12-18 04:32:18.745153
1523,1754,501,2024-03-03,3,142.54,USD,transfer,paid,Argentina,Buenos Aires,mobile_app,9.4,5.93,421.69,2025-12-18 04:32:18.745153
1524,1931,592,2024-08-26,4,52.51,USD,debit_card,delivered,Uruguay,Santiago,mobile_app,8.69,0.19,209.85,2025-12-18 04:32:18.745153
1525,1291,665,2024-12-02,2,96.38,USD,paypal,shipped,Argentina,Sao Paulo,mobile_app,7.34,21.21,171.54999999999998,2025-12-18 04:32:18.745153
1526,1793,795,2024-04-09,4,120.3,USD,transfer,created,Brazil,Buenos Aires,mobile_app,4.74,28.12,453.08,2025-12-18 04:32:18.745153
1527,1810,757,2024-06-11,4,177.93,USD,paypal,created,Brazil,Montevideo,web,4.49,5.61,706.11,2025-12-18 04:32:18.745153
1528,1282,580,2024-05-01,4,178.33,USD,debit_card,shipped,Argentina,Sao Paulo,web,4.38,19.11,694.21,2025-12-18 04:32:18.745153
1529,1068,767,2024-02-13,3,150.42,USD,paypal,created,Uruguay,Sao Paulo,web,4.05,22.39,428.87,2025-12-18 04:32:18.745153
1530,1659,734,2024-12-25,1,11.86,USD,debit_card,cancelled,Chile,Sao Paulo,mobile_app,6.33,27.83,0.0,2025-12-18 04:32:18.745153
1531,1010,712,2024-11-12,2,117.14,USD,debit_card,cancelled,Uruguay,Buenos Aires,mobile_app,7.52,19.41,214.87,2025-12-18 04:32:18.745153
1532,1253,561,2024-05-24,3,158.38,USD,paypal,delivered,Uruguay,Santiago,mobile_app,19.31,29.11,446.03,2025-12-18 04:32:18.745153
1533,1841,548,2024-11-22,2,8.37,USD,transfer,delivered,Chile,Santiago,web,12.41,10.34,6.399999999999999,2025-12-18 04:32:18.745153
1534,1871,626,2024-12-28,2,112.19,USD,credit_card,paid,Chile,Sao Paulo,web,19.78,10.5,213.88,2025-12-18 04:32:18.745153
1535,1549,722,2024-02-19,2,172.26,USD,transfer,delivered,Chile,Sao Paulo,web,8.7,16.29,328.22999999999996,2025-12-18 04:32:18.745153
1536,1133,778,2024-03-05,3,97.45,USD,transfer,cancelled,Brazil,Buenos Aires,mobile_app,10.24,11.51,280.84000000000003,2025-12-18 04:32:18.745153
1537,1711,793,2024-12-20,1,5.8,USD,paypal,delivered,Chile,Montevideo,mobile_app,7.84,0.04,5.76,2025-12-18 04:32:18.745153
1538,1022,783,2024-10-14,2,7.15,USD,transfer,created,Chile,Sao Paulo,mobile_app,5.29,21.95,0.0,2025-12-18 04:32:18.745153
1539,1814,776,2024-06-12,1,86.24,USD,transfer,paid,Uruguay,Sao Paulo,web,4.58,22.55,63.69,2025-12-18 04:32:18.745153
1540,1345,606,2024-05-20,1,35.23,USD,credit_card,paid,Uruguay,Montevideo,mobile_app,19.01,22.41,12.819999999999997,2025-12-18 04:32:18.745153
1541,1301,645,2024-11-09,4,134.57,USD,transfer,cancelled,Argentina,Sao Paulo,web,19.76,10.35,527.93,2025-12-18 04:32:18.745153
1542,1362,598,2024-05-07,3,143.22,USD,credit_card,delivered,Uruguay,Santiago,web,2.81,15.67,413.98999999999995,2025-12-18 04:32:18.745153
1543,1395,572,2024-08-26,3,39.69,USD,paypal,created,Chile,Sao Paulo,web,4.71,10.8,108.27,2025-12-18 04:32:18.745153
1544,1217,621,2024-11-19,4,178.26,USD,credit_card,delivered,Brazil,Santiago,web,9.62,0.48,712.56,2025-12-18 04:32:18.745153
1545,1140,529,2024-10-22,4,91.17,USD,debit_card,shipped,Uruguay,Buenos Aires,web,5.35,16.87,347.81,2025-12-18 04:32:18.745153
1546,1615,687,2024-07-05,1,32.85,USD,debit_card,delivered,Uruguay,Buenos Aires,web,8.55,3.71,29.14,2025-12-18 04:32:18.745153
1547,1957,787,2024-07-26,2,154.03,USD,credit_card,cancelled,Chile,Santiago,web,4.32,2.4,305.66,2025-12-18 04:32:18.745153
1548,1209,694,2024-08-07,3,159.05,USD,debit_card,delivered,Uruguay,Santiago,mobile_app,10.22,22.66,454.49,2025-12-18 04:32:18.745153
1549,1984,655,2024-07-08,2,129.66,USD,paypal,paid,Uruguay,Montevideo,web,6.89,0.29,259.03,2025-12-18 04:32:18.745153
1550,1992,671,2024-12-11,2,171.43,USD,debit_card,created,Chile,Santiago,mobile_app,8.33,28.77,314.09000000000003,2025-12-18 04:32:18.745153
1551,1622,540,2024-10-10,4,148.79,USD,credit_card,cancelled,Uruguay,Santiago,web,3.7,15.46,579.6999999999999,2025-12-18 04:32:18.745153
1552,1615,562,2024-12-17,2,177.03,USD,paypal,shipped,Brazil,Sao Paulo,web,9.71,29.49,324.57,2025-12-18 04:32:18.745153
1553,1827,522,2024-08-24,1,89.61,USD,debit_card,created,Argentina,Montevideo,web,19.7,1.74,87.87,2025-12-18 04:32:18.745153
1554,1682,574,2024-07-12,4,150.78,USD,paypal,created,Uruguay,Santiago,mobile_app,7.92,17.51,585.61,2025-12-18 04:32:18.745153
1555,1459,547,2024-10-13,2,199.95,USD,credit_card,paid,Brazil,Santiago,web,17.78,10.48,389.41999999999996,2025-12-18 04:32:18.745153
1556,1355,659,2024-09-15,4,146.36,USD,debit_card,paid,Uruguay,Santiago,web,17.18,25.3,560.1400000000001,2025-12-18 04:32:18.745153
1557,1323,617,2024-09-02,1,27.27,USD,paypal,paid,Argentina,Sao Paulo,mobile_app,19.14,10.84,16.43,2025-12-18 04:32:18.745153
1558,1132,599,2024-05-15,1,106.07,USD,paypal,cancelled,Chile,Sao Paulo,mobile_app,16.22,7.81,98.25999999999999,2025-12-18 04:32:18.745153
1559,1887,666,2024-10-06,2,119.53,USD,debit_card,delivered,Argentina,Sao Paulo,mobile_app,13.87,25.73,213.33,2025-12-18 04:32:18.745153
1560,1804,789,2024-09-27,4,38.97,USD,paypal,created,Uruguay,Buenos Aires,mobile_app,17.42,11.24,144.64,2025-12-18 04:32:18.745153
1561,1839,655,2024-06-19,2,192.76,USD,paypal,delivered,Argentina,Sao Paulo,web,3.36,0.5,385.02,2025-12-18 04:32:18.745153
1562,1126,506,2024-06-07,2,39.24,USD,credit_card,delivered,Argentina,Santiago,web,10.33,11.71,66.77000000000001,2025-12-18 04:32:18.745153
1563,1105,695,2024-07-19,4,39.62,USD,credit_card,paid,Chile,Sao Paulo,mobile_app,19.81,19.64,138.83999999999997,2025-12-18 04:32:18.745153
1564,1603,555,2024-02-14,2,183.46,USD,credit_card,delivered,Uruguay,Sao Paulo,web,15.85,7.63,359.29,2025-12-18 04:32:18.745153
1565,1798,692,2024-09-20,1,95.72,USD,credit_card,created,Argentina,Montevideo,mobile_app,19.32,12.96,82.75999999999999,2025-12-18 04:32:18.745153
1566,1377,546,2024-03-11,4,17.32,USD,credit_card,created,Argentina,Santiago,mobile_app,16.03,1.7,67.58,2025-12-18 04:32:18.745153
1567,1904,647,2024-12-29,4,121.65,USD,credit_card,shipped,Chile,Sao Paulo,mobile_app,17.75,17.64,468.96000000000004,2025-12-18 04:32:18.745153
1568,1050,774,2024-04-12,4,122.36,USD,debit_card,cancelled,Brazil,Buenos Aires,web,14.72,22.69,466.75,2025-12-18 04:32:18.745153
1569,1028,656,2024-05-04,4,17.58,USD,credit_card,delivered,Uruguay,Montevideo,mobile_app,15.69,12.4,57.919999999999995,2025-12-18 04:32:18.745153
1570,1461,701,2024-11-08,2,194.64,USD,paypal,cancelled,Brazil,Sao Paulo,web,11.42,12.61,376.66999999999996,2025-12-18 04:32:18.745153
1571,1295,625,2024-10-12,2,111.09,USD,debit_card,cancelled,Brazil,Montevideo,web,18.64,2.65,219.53,2025-12-18 04:32:18.745153
1572,1296,793,2024-08-17,1,114.16,USD,paypal,cancelled,Chile,Montevideo,web,16.85,6.06,108.1,2025-12-18 04:32:18.745153
1573,1725,563,2024-05-25,3,106.42,USD,credit_card,cancelled,Chile,Buenos Aires,mobile_app,17.19,4.64,314.62,2025-12-18 04:32:18.745153
1574,1778,675,2024-07-15,3,124.09,USD,credit_card,created,Uruguay,Buenos Aires,web,14.11,14.45,357.82,2025-12-18 04:32:18.745153
1575,1406,615,2024-08-08,1,56.54,USD,paypal,delivered,Brazil,Buenos Aires,mobile_app,7.48,15.88,40.66,2025-12-18 04:32:18.745153
1576,1768,703,2024-02-29,3,61.01,USD,paypal,shipped,Argentina,Santiago,web,2.64,28.47,154.56,2025-12-18 04:32:18.745153
1577,1813,530,2024-04-07,1,104.71,USD,paypal,cancelled,Brazil,Montevideo,web,18.84,2.2,102.50999999999999,2025-12-18 04:32:18.745153
1578,1612,612,2024-06-19,2,162.3,USD,transfer,shipped,Chile,Sao Paulo,web,12.55,18.0,306.6,2025-12-18 04:32:18.745153
1579,1404,566,2024-06-21,4,14.72,USD,transfer,created,Argentina,Buenos Aires,mobile_app,7.37,15.79,43.09,2025-12-18 04:32:18.745153
1580,1345,574,2024-05-30,4,122.66,USD,transfer,created,Argentina,Buenos Aires,mobile_app,4.68,15.49,475.15,2025-12-18 04:32:18.745153
1581,1621,544,2024-12-15,2,162.32,USD,transfer,paid,Chile,Montevideo,mobile_app,16.93,26.19,298.45,2025-12-18 04:32:18.745153
1582,1419,759,2024-05-01,4,35.6,USD,debit_card,cancelled,Argentina,Montevideo,mobile_app,17.06,6.17,136.23000000000002,2025-12-18 04:32:18.745153
1583,1181,653,2024-04-17,4,7.93,USD,credit_card,paid,Brazil,Montevideo,web,16.66,1.22,30.5,2025-12-18 04:32:18.745153
1584,1982,654,2024-01-04,3,65.98,USD,paypal,shipped,Chile,Sao Paulo,web,13.61,20.17,177.76999999999998,2025-12-18 04:32:18.745153
1585,1824,733,2024-04-02,2,119.69,USD,credit_card,delivered,Uruguay,Santiago,mobile_app,8.59,10.35,229.03,2025-12-18 04:32:18.745153
1586,1000,550,2024-01-06,3,31.97,USD,paypal,paid,Chile,Santiago,mobile_app,7.47,0.53,95.38,2025-12-18 04:32:18.745153
1587,1830,761,2024-10-14,3,88.09,USD,credit_card,created,Uruguay,Buenos Aires,mobile_app,2.15,7.54,256.72999999999996,2025-12-18 04:32:18.745153
1588,1949,624,2024-04-15,4,112.7,USD,debit_card,cancelled,Uruguay,Santiago,mobile_app,17.0,9.28,441.52000000000004,2025-12-18 04:32:18.745153
1589,1566,744,2024-05-25,4,121.78,USD,transfer,shipped,Chile,Sao Paulo,web,3.57,18.51,468.61,2025-12-18 04:32:18.745153
1590,1370,529,2024-09-27,2,58.51,USD,credit_card,created,Chile,Santiago,mobile_app,13.35,5.18,111.84,2025-12-18 04:32:18.745153
1591,1935,621,2024-04-05,4,83.01,USD,paypal,delivered,Uruguay,Sao Paulo,mobile_app,11.07,12.39,319.65000000000003,2025-12-18 04:32:18.745153
1592,1910,624,2024-08-16,4,156.78,USD,credit_card,cancelled,Uruguay,Buenos Aires,web,11.48,14.47,612.65,2025-12-18 04:32:18.745153
1593,1660,536,2024-07-20,2,188.54,USD,debit_card,delivered,Argentina,Montevideo,mobile_app,18.68,13.78,363.3,2025-12-18 04:32:18.745153
1594,1430,669,2024-07-30,4,173.07,USD,debit_card,delivered,Chile,Sao Paulo,web,2.57,29.22,663.06,2025-12-18 04:32:18.745153
1595,1968,623,2024-01-06,3,115.04,USD,credit_card,cancelled,Chile,Montevideo,mobile_app,15.92,1.37,343.75,2025-12-18 04:32:18.745153
1596,1308,534,2024-04-21,2,85.01,USD,transfer,cancelled,Argentina,Buenos Aires,web,2.94,28.53,141.49,2025-12-18 04:32:18.745153
1597,1136,586,2024-11-18,4,69.93,USD,paypal,delivered,Chile,Sao Paulo,mobile_app,2.69,17.46,262.26000000000005,2025-12-18 04:32:18.745153
1598,1201,633,2024-04-15,1,29.37,USD,debit_card,shipped,Argentina,Sao Paulo,mobile_app,9.74,23.87,5.5,2025-12-18 04:32:18.745153
1599,1435,695,2024-05-18,2,25.78,USD,debit_card,cancelled,Argentina,Santiago,mobile_app,3.14,12.91,38.650000000000006,2025-12-18 04:32:18.745153
1600,1312,773,2024-10-25,2,139.23,USD,credit_card,created,Chile,Sao Paulo,mobile_app,16.2,13.62,264.84,2025-12-18 04:32:18.745153
1601,1116,700,2024-04-05,1,55.66,USD,debit_card,paid,Brazil,Buenos Aires,mobile_app,11.53,26.38,29.279999999999998,2025-12-18 04:32:18.745153
1602,1665,784,2024-12-02,4,54.66,USD,debit_card,shipped,Uruguay,Montevideo,web,2.52,26.88,191.76,2025-12-18 04:32:18.745153
1603,1936,576,2024-10-23,4,199.65,USD,paypal,cancelled,Chile,Sao Paulo,mobile_app,2.73,7.16,791.44,2025-12-18 04:32:18.745153
1604,1802,558,2024-08-01,2,41.65,USD,transfer,cancelled,Brazil,Buenos Aires,web,13.03,5.98,77.32,2025-12-18 04:32:18.745153
1605,1574,625,2024-10-17,2,33.87,USD,paypal,shipped,Argentina,Buenos Aires,web,16.51,14.89,52.849999999999994,2025-12-18 04:32:18.745153
1606,1243,608,2024-01-22,4,24.24,USD,transfer,paid,Brazil,Sao Paulo,web,9.88,27.01,69.94999999999999,2025-12-18 04:32:18.745153
1607,1536,723,2024-07-11,4,118.06,USD,paypal,delivered,Chile,Santiago,web,11.98,9.67,462.57,2025-12-18 04:32:18.745153
1608,1601,777,2024-05-29,3,127.43,USD,credit_card,created,Chile,Sao Paulo,mobile_app,16.4,19.56,362.73,2025-12-18 04:32:18.745153
1609,1074,567,2024-09-03,2,76.22,USD,debit_card,cancelled,Brazil,Sao Paulo,mobile_app,12.99,21.24,131.2,2025-12-18 04:32:18.745153
1610,1805,568,2024-09-23,2,109.41,USD,transfer,paid,Chile,Santiago,mobile_app,6.05,23.36,195.45999999999998,2025-12-18 04:32:18.745153
1611,1385,664,2024-09-07,1,158.74,USD,credit_card,created,Uruguay,Buenos Aires,mobile_app,13.03,16.92,141.82,2025-12-18 04:32:18.745153
1612,1902,661,2024-01-03,3,164.53,USD,debit_card,shipped,Brazil,Sao Paulo,web,13.31,12.07,481.52000000000004,2025-12-18 04:32:18.745153
1613,1209,541,2024-11-11,4,191.79,USD,debit_card,cancelled,Argentina,Santiago,web,15.21,29.01,738.15,2025-12-18 04:32:18.745153
1614,1474,608,2024-03-16,3,165.73,USD,debit_card,delivered,Brazil,Montevideo,web,13.18,18.34,478.84999999999997,2025-12-18 04:32:18.745153
1615,1417,550,2024-03-27,4,115.14,USD,paypal,shipped,Brazil,Montevideo,mobile_app,19.45,21.86,438.7,2025-12-18 04:32:18.745153
1616,1346,749,2024-09-26,4,40.03,USD,credit_card,cancelled,Brazil,Santiago,mobile_app,5.55,10.35,149.77,2025-12-18 04:32:18.745153
1617,1528,520,2024-08-12,3,24.45,USD,credit_card,paid,Brazil,Buenos Aires,mobile_app,19.12,20.1,53.24999999999999,2025-12-18 04:32:18.745153
1618,1639,799,2024-01-18,2,15.63,USD,debit_card,created,Argentina,Santiago,mobile_app,11.69,7.73,23.53,2025-12-18 04:32:18.745153
1619,1938,638,2024-04-22,4,134.97,USD,transfer,created,Argentina,Buenos Aires,web,14.1,7.35,532.53,2025-12-18 04:32:18.745153
1620,1954,591,2024-09-07,3,162.47,USD,credit_card,cancelled,Argentina,Montevideo,mobile_app,3.79,21.44,465.96999999999997,2025-12-18 04:32:18.745153
1621,1875,779,2024-08-20,1,104.19,USD,paypal,shipped,Brazil,Sao Paulo,mobile_app,8.85,15.64,88.55,2025-12-18 04:32:18.745153
1622,1762,624,2024-11-24,3,15.67,USD,transfer,delivered,Uruguay,Santiago,web,15.85,20.5,26.509999999999998,2025-12-18 04:32:18.745153
1623,1178,610,2024-10-05,1,109.42,USD,transfer,paid,Uruguay,Montevideo,web,14.72,8.08,101.34,2025-12-18 04:32:18.745153
1624,1181,638,2024-07-20,4,187.47,USD,transfer,cancelled,Argentina,Sao Paulo,mobile_app,2.72,17.96,731.92,2025-12-18 04:32:18.745153
1625,1663,772,2024-03-23,3,121.53,USD,transfer,paid,Uruguay,Montevideo,mobile_app,11.84,13.32,351.27000000000004,2025-12-18 04:32:18.745153
1626,1024,598,2024-05-04,3,162.84,USD,credit_card,created,Uruguay,Santiago,web,3.59,17.91,470.60999999999996,2025-12-18 04:32:18.745153
1627,1966,751,2024-06-23,1,161.03,USD,debit_card,delivered,Uruguay,Santiago,mobile_app,19.93,8.73,152.3,2025-12-18 04:32:18.745153
1628,1179,603,2024-03-09,3,186.77,USD,transfer,paid,Uruguay,Sao Paulo,web,18.15,21.46,538.85,2025-12-18 04:32:18.745153
1629,1709,713,2024-02-16,3,155.19,USD,paypal,cancelled,Uruguay,Santiago,web,2.38,24.18,441.39,2025-12-18 04:32:18.745153
1630,1500,748,2024-09-12,4,150.8,USD,paypal,delivered,Chile,Montevideo,mobile_app,17.46,7.8,595.4000000000001,2025-12-18 04:32:18.745153
1631,1855,651,2024-08-02,3,50.65,USD,debit_card,shipped,Argentina,Sao Paulo,web,18.55,9.02,142.92999999999998,2025-12-18 04:32:18.745153
1632,1160,749,2024-01-30,2,16.69,USD,credit_card,cancelled,Brazil,Sao Paulo,mobile_app,8.36,19.83,13.550000000000004,2025-12-18 04:32:18.745153
1633,1176,774,2024-10-07,1,105.93,USD,debit_card,paid,Uruguay,Montevideo,mobile_app,14.95,20.87,85.06,2025-12-18 04:32:18.745153
1634,1284,664,2024-08-24,3,29.26,USD,transfer,delivered,Chile,Buenos Aires,mobile_app,9.96,21.12,66.66,2025-12-18 04:32:18.745153
1635,1062,507,2024-09-04,1,192.63,USD,credit_card,cancelled,Brazil,Sao Paulo,mobile_app,13.79,20.48,172.15,2025-12-18 04:32:18.745153
1636,1661,783,2024-01-25,1,61.54,USD,credit_card,delivered,Chile,Buenos Aires,web,8.13,11.78,49.76,2025-12-18 04:32:18.745153
1637,1665,504,2024-03-14,1,171.32,USD,transfer,delivered,Uruguay,Montevideo,mobile_app,7.81,11.85,159.47,2025-12-18 04:32:18.745153
1638,1155,644,2024-07-24,3,80.59,USD,paypal,delivered,Uruguay,Montevideo,mobile_app,9.64,7.64,234.13000000000002,2025-12-18 04:32:18.745153
1639,1881,600,2024-11-09,3,68.02,USD,transfer,paid,Uruguay,Sao Paulo,web,4.62,4.71,199.35,2025-12-18 04:32:18.745153
1640,1468,663,2024-04-03,1,187.36,USD,debit_card,cancelled,Uruguay,Santiago,mobile_app,16.96,20.78,166.58,2025-12-18 04:32:18.745153
1641,1048,646,2024-05-06,2,75.85,USD,transfer,created,Brazil,Sao Paulo,mobile_app,8.28,2.8,148.89999999999998,2025-12-18 04:32:18.745153
1642,1966,563,2024-01-25,1,81.11,USD,paypal,created,Brazil,Santiago,mobile_app,9.2,28.13,52.980000000000004,2025-12-18 04:32:18.745153
1643,1848,590,2024-11-29,2,25.69,USD,transfer,paid,Chile,Buenos Aires,mobile_app,18.09,24.8,26.580000000000002,2025-12-18 04:32:18.745153
1644,1083,616,2024-12-20,1,135.74,USD,debit_card,paid,Argentina,Santiago,web,10.94,25.73,110.01,2025-12-18 04:32:18.745153
1645,1360,766,2024-04-25,4,61.32,USD,debit_card,delivered,Uruguay,Sao Paulo,web,11.8,27.2,218.08,2025-12-18 04:32:18.745153
1646,1688,672,2024-02-17,1,119.19,USD,paypal,cancelled,Chile,Santiago,mobile_app,19.22,12.26,106.92999999999999,2025-12-18 04:32:18.745153
1647,1147,546,2024-08-13,1,120.31,USD,debit_card,cancelled,Chile,Montevideo,web,17.96,25.4,94.91,2025-12-18 04:32:18.745153
1648,1629,639,2024-09-22,3,145.24,USD,debit_card,shipped,Chile,Buenos Aires,web,5.05,4.74,430.98,2025-12-18 04:32:18.745153
1649,1341,745,2024-04-08,2,150.32,USD,transfer,shipped,Uruguay,Montevideo,web,10.52,0.65,299.99,2025-12-18 04:32:18.745153
1650,1475,648,2024-01-11,4,105.32,USD,credit_card,created,Uruguay,Montevideo,web,19.48,23.55,397.72999999999996,2025-12-18 04:32:18.745153
1651,1062,745,2024-03-25,2,69.54,USD,debit_card,shipped,Chile,Montevideo,mobile_app,8.7,2.24,136.84,2025-12-18 04:32:18.745153
1652,1700,504,2024-08-01,4,168.3,USD,debit_card,shipped,Uruguay,Montevideo,web,8.69,29.66,643.5400000000001,2025-12-18 04:32:18.745153
1653,1359,683,2024-06-21,1,65.42,USD,paypal,created,Chile,Santiago,mobile_app,5.51,20.24,45.18000000000001,2025-12-18 04:32:18.745153
1654,1560,519,2024-07-27,3,103.96,USD,paypal,created,Brazil,Montevideo,mobile_app,4.06,22.6,289.28,2025-12-18 04:32:18.745153
1655,1326,545,2024-03-04,3,83.24,USD,transfer,shipped,Uruguay,Santiago,web,15.33,7.37,242.34999999999997,2025-12-18 04:32:18.745153
1656,1768,511,2024-09-14,2,171.74,USD,transfer,cancelled,Brazil,Montevideo,mobile_app,15.86,20.22,323.26,2025-12-18 04:32:18.745153
1657,1735,569,2024-11-27,3,89.22,USD,debit_card,shipped,Argentina,Sao Paulo,web,19.44,1.3,266.35999999999996,2025-12-18 04:32:18.745153
1658,1140,516,2024-04-30,2,80.29,USD,credit_card,delivered,Uruguay,Montevideo,mobile_app,15.92,25.13,135.45000000000002,2025-12-18 04:32:18.745153
1659,1989,646,2024-10-24,2,139.52,USD,credit_card,delivered,Argentina,Sao Paulo,mobile_app,6.38,5.09,273.95000000000005,2025-12-18 04:32:18.745153
1660,1214,653,2024-02-23,4,122.48,USD,transfer,delivered,Chile,Santiago,web,2.72,20.92,469.0,2025-12-18 04:32:18.745153
1661,1434,607,2024-11-26,2,25.91,USD,paypal,paid,Uruguay,Buenos Aires,mobile_app,19.74,6.73,45.09,2025-12-18 04:32:18.745153
1662,1890,735,2024-09-28,4,104.09,USD,debit_card,delivered,Uruguay,Santiago,web,8.13,2.05,414.31,2025-12-18 04:32:18.745153
1663,1951,569,2024-08-28,3,148.42,USD,debit_card,cancelled,Uruguay,Buenos Aires,mobile_app,7.62,14.44,430.82,2025-12-18 04:32:18.745153
1664,1722,682,2024-08-30,2,198.45,USD,credit_card,paid,Argentina,Buenos Aires,mobile_app,18.31,5.08,391.82,2025-12-18 04:32:18.745153
1665,1317,749,2024-01-18,2,127.68,USD,transfer,paid,Argentina,Montevideo,web,12.53,21.88,233.48000000000002,2025-12-18 04:32:18.745153
1666,1031,727,2024-07-05,1,77.21,USD,credit_card,delivered,Chile,Buenos Aires,web,5.87,7.13,70.08,2025-12-18 04:32:18.745153
1667,1669,601,2024-12-11,2,49.1,USD,credit_card,shipped,Brazil,Santiago,web,18.0,10.27,87.93,2025-12-18 04:32:18.745153
1668,1284,574,2024-05-23,2,175.2,USD,transfer,created,Brazil,Montevideo,mobile_app,19.88,17.02,333.38,2025-12-18 04:32:18.745153
1669,1304,715,2024-09-18,1,163.84,USD,paypal,shipped,Argentina,Buenos Aires,web,3.56,8.55,155.29,2025-12-18 04:32:18.745153
1670,1428,702,2024-12-29,1,50.61,USD,debit_card,shipped,Uruguay,Santiago,web,17.52,11.34,39.269999999999996,2025-12-18 04:32:18.745153
1671,1476,691,2024-08-26,3,44.12,USD,paypal,paid,Brazil,Buenos Aires,web,9.03,24.47,107.88999999999999,2025-12-18 04:32:18.745153
1672,1285,748,2024-10-30,2,144.45,USD,transfer,paid,Brazil,Buenos Aires,web,11.43,5.38,283.52,2025-12-18 04:32:18.745153
1673,1143,741,2024-10-24,3,66.42,USD,transfer,paid,Argentina,Montevideo,mobile_app,18.47,2.47,196.79,2025-12-18 04:32:18.745153
1674,1423,678,2024-03-16,3,64.75,USD,debit_card,cancelled,Chile,Montevideo,mobile_app,19.52,9.85,184.4,2025-12-18 04:32:18.745153
1675,1018,718,2024-07-06,1,34.7,USD,paypal,cancelled,Argentina,Santiago,mobile_app,6.72,12.73,21.970000000000002,2025-12-18 04:32:18.745153
1676,1017,581,2024-11-28,4,56.48,USD,debit_card,created,Argentina,Montevideo,mobile_app,5.83,16.28,209.64,2025-12-18 04:32:18.745153
1677,1768,591,2024-09-02,3,88.36,USD,credit_card,paid,Uruguay,Montevideo,mobile_app,3.45,11.17,253.91,2025-12-18 04:32:18.745153
1678,1589,674,2024-05-09,4,147.9,USD,credit_card,delivered,Argentina,Sao Paulo,mobile_app,12.11,23.7,567.9,2025-12-18 04:32:18.745153
1679,1370,738,2024-11-10,2,70.58,USD,credit_card,paid,Uruguay,Sao Paulo,web,2.24,1.18,139.98,2025-12-18 04:32:18.745153
1680,1174,759,2024-10-09,1,69.08,USD,paypal,cancelled,Chile,Santiago,mobile_app,9.41,12.95,56.129999999999995,2025-12-18 04:32:18.745153
1681,1193,662,2024-03-19,2,60.56,USD,credit_card,paid,Uruguay,Montevideo,web,3.32,11.47,109.65,2025-12-18 04:32:18.745153
1682,1501,547,2024-03-12,2,98.27,USD,debit_card,cancelled,Chile,Santiago,web,9.29,19.43,177.10999999999999,2025-12-18 04:32:18.745153
1683,1987,615,2024-09-19,1,40.22,USD,paypal,paid,Chile,Sao Paulo,web,2.72,28.99,11.23,2025-12-18 04:32:18.745153
1684,1112,724,2024-07-09,2,99.7,USD,debit_card,delivered,Chile,Sao Paulo,web,17.03,15.31,184.09,2025-12-18 04:32:18.745153
1685,1113,646,2024-03-03,1,142.31,USD,transfer,created,Argentina,Sao Paulo,mobile_app,5.78,29.61,112.7,2025-12-18 04:32:18.745153
1686,1221,562,2024-01-12,4,10.81,USD,paypal,delivered,Uruguay,Santiago,mobile_app,7.91,9.07,34.17,2025-12-18 04:32:18.745153
1687,1677,793,2024-05-20,2,6.91,USD,debit_card,cancelled,Brazil,Montevideo,mobile_app,17.66,0.93,12.89,2025-12-18 04:32:18.745153
1688,1946,512,2024-09-10,1,19.65,USD,debit_card,shipped,Argentina,Buenos Aires,web,15.43,4.97,14.68,2025-12-18 04:32:18.745153
1689,1830,688,2024-02-12,3,109.45,USD,paypal,delivered,Chile,Montevideo,mobile_app,5.94,11.85,316.5,2025-12-18 04:32:18.745153
1690,1643,786,2024-01-17,2,171.62,USD,transfer,paid,Brazil,Santiago,mobile_app,3.29,9.49,333.75,2025-12-18 04:32:18.745153
1691,1896,707,2024-03-03,4,5.95,USD,paypal,created,Argentina,Sao Paulo,mobile_app,14.88,2.91,20.89,2025-12-18 04:32:18.745153
